TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;183;ENSANCHE DE VALLECAS;AVENIDA DE LAS SUERTES, 38;AVENIDA;DE;LAS SUERTES;Número;38;448298.1632;4469198.791;40.3717648;-3.60900744;AVENIDA DE LAS SUERTES, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA VALLECAS;183;ENSANCHE DE VALLECAS;CALLE DE ALAMEDA DEL VALLE, 41;CALLE;DE;ALAMEDA DEL VALLE;Número;41;447460.2636;4468482.147;40.36525637;-3.61881765;CALLE DE ALAMEDA DEL VALLE, 41;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;CASCO HISTORICO DE VILLAVERDE;CALLE DE SAN JENARO, 3;CALLE;DE;SAN JENARO;Número;3;440228.058;4466751.578;40.34917932;-3.70383135;CALLE DE SAN JENARO, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;174;LOS ROSALES;CALLE DE JOSE DEL PINO, 82;CALLE;DE;JOSE DEL PINO;Número;82;441703.2282;4466972.63;40.35127508;-3.68648219;CALLE DE JOSE DEL PINO, 82;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE ANOETA, 43;CALLE;DE;ANOETA;Número;43;440445.26;4467004.126;40.35146994;-3.70129748;CALLE DE ANOETA, 43;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE ARAMA, 7;CALLE;DE;ARAMA;Número;7;440679.1321;4467042.381;40.35183124;-3.69854723;CALLE DE ARAMA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE EL HUESPED DEL SEVILLANO, 8;CALLE;DE;EL HUESPED DEL SEVILLANO;Número;8;440707.3313;4467558.015;40.35647837;-3.6982631;CALLE DE EL HUESPED DEL SEVILLANO, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE LA DEL MANOJO DE ROSAS, 118;CALLE;DE;LA DEL MANOJO DE ROSAS;Número;118;440667.9133;4467209.649;40.35333728;-3.69869488;CALLE DE LA DEL MANOJO DE ROSAS, 118;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE LA DEL MANOJO DE ROSAS, 44;CALLE;DE;LA DEL MANOJO DE ROSAS;Número;44;440784.1265;4467803.15;40.35869215;-3.69738153;CALLE DE LA DEL MANOJO DE ROSAS, 44;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE LA CORTE DE FARAON, 4;CALLE;DE;LA CORTE DE FARAON;Número;4;440667.8673;4468118.789;40.36152734;-3.69877997;CALLE DE LA CORTE DE FARAON, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;CALLE DE MENASALBAS, 15;CALLE;DE;MENASALBAS;Número;15;440784.8052;4468288.471;40.36306424;-3.69741859;CALLE DE MENASALBAS, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;LOS ANGELES;PASEO DE GIGANTES Y CABEZUDOS, 18;PASEO;DE;GIGANTES Y CABEZUDOS;Número;18;441080.9664;4467833.52;40.35898676;-3.69388872;PASEO DE GIGANTES Y CABEZUDOS, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DEL BERROCAL, 9;CALLE;DEL;BERROCAL;Número;9;442561.3802;4466210.374;40.34446773;-3.67630897;CALLE DEL BERROCAL, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;174;LOS ROSALES;CALLE DE LA ALIANZA, 24;CALLE;DE LA;ALIANZA;Número;24;441705.4767;4467680.381;40.35765108;-3.68652038;CALLE DE LA ALIANZA, 24;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;CASCO HISTORICO DE VILLAVERDE;CALLE   TRANSVERSAL SEXTA, 20;CALLE; ;TRANSVERSAL SEXTA;Número;20;440606.816;4465022.193;40.33362703;-3.69921081;CALLE   TRANSVERSAL SEXTA, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DEL AMERICIO, 17;CALLE;DEL;AMERICIO;Número;17;441980.8384;4467446.028;40.35555909;-3.68325642;CALLE DEL AMERICIO, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DEL BARIO, 14;CALLE;DEL;BARIO;Número;14;442440.6777;4466649.656;40.34841674;-3.6777697;CALLE DEL BARIO, 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DEL ARROYO DE LA BULERA, 20;CALLE;DEL;ARROYO DE LA BULERA;Número;20;442246.5437;4465541.303;40.33841858;-3.67995524;CALLE DEL ARROYO DE LA BULERA, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DE VILLAVERDE A PERALES DEL RIO, 2;CALLE;DE;VILLAVERDE A PERALES DEL RIO;Número;2;442552.9031;4465683.617;40.33972178;-3.67636139;CALLE DE VILLAVERDE A PERALES DEL RIO, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;173;BUTARQUE;CALLE DE LA ESTEFANITA, 22;CALLE;DE LA;ESTEFANITA;Número;22;442647.6642;4466364.596;40.345863;-3.67530695;CALLE DE LA ESTEFANITA, 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;114;VISTA ALEGRE;CALLE DE LA OCA, 51;CALLE;DE LA;OCA;Número;51;437354.5535;4471215.332;40.3891801;-3.73810363;CALLE DE LA OCA, 51;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;21;BARAJAS;215;CORRALEJOS;AVENIDA DE LOGROÑO 70;AVENIDA;DE;LOGROÑO;Número;70;450155.4241;4479326.103;40.46311161;-3.58792508;AVENIDA DE LOGROÑO 70 Centro Deportivo Municipal de Barajas;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;155;SAN PASCUAL;AVENIDA DE BADAJOZ, 24;AVENIDA;DE;BADAJOZ;Número;24;444441.4948;4476964.491;40.44147458;-3.65511122;AVENIDA DE BADAJOZ, 24 Parroquia del Espíritu Santo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;155;SAN PASCUAL;CALLE DE TORRELAGUNA, 2;CALLE;DE;TORRELAGUNA;Número;2;444876.154;4476878.543;40.44072924;-3.64997885;CALLE DE TORRELAGUNA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;132;SAN DIEGO;CALLE DE LAS PALOMERAS, 39;CALLE;DE LAS;PALOMERAS;Número;39;443422.6431;4471171.746;40.38922169;-3.66660891;CALLE DE LAS PALOMERAS, 39;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;192;VALDEBERNARDO;CALLE DEL TREN DE ARGANDA, 10;CALLE;DEL;TREN DE ARGANDA;Número;10;447428.0598;4472743.2;40.40364079;-3.61954853;CALLE DEL TREN DE ARGANDA, 10 Colegio Público Valdebernardo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;19;VICALVARO;192;VALDEBERNARDO;CALLE DE LA LADERA DE LOS ALMENDROS, 44;CALLE;DE LA;LADERA DE LOS ALMENDROS;Número;44;446897.9018;4471958.915;40.39654181;-3.62573055;CALLE DE LA LADERA DE LOS ALMENDROS, 44;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;CASCO HISTORICO DE VILLAVERDE;CALLE   PRINCIPAL, 21;CALLE; ;PRINCIPAL;Número;21;440477.1661;4465021.08;40.33360777;-3.70073691;CALLE   PRINCIPAL, 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;AVENIDA DE LA PEÑA PRIETA, 13;AVENIDA;DE LA;PEÑA PRIETA;Número;13;443398.1494;4472373.271;40.40004405;-3.66700429;AVENIDA DE LA PEÑA PRIETA, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;CALLE DE LA MEJORANA, 54;CALLE;DE LA;MEJORANA;Número;54;442803.0454;4470457.155;40.38274193;-3.67384454;CALLE DE LA MEJORANA, 54;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;CASCO HISTORICO DE VILLAVERDE;PASEO DE LOS FERROVIARIOS, 11;PASEO;DE LOS;FERROVIARIOS;Número;11;439240.8479;4466648.618;40.34818048;-3.71544537;PASEO DE LOS FERROVIARIOS, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;171;CASCO HISTORICO DE VILLAVERDE;CALLE DE SAN JENARO, 20;CALLE;DE;SAN JENARO;Número;20;440323.9821;4466483.736;40.34677331;-3.70267685;CALLE DE SAN JENARO, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;06;TETUAN;065;VALDEACEDERAS;CALLE DEL MARQUES DE VIANA, 4;CALLE;DEL;MARQUES DE VIANA;Número;4;440740.6632;4479156.43;40.46096499;-3.69895069;CALLE DEL MARQUES DE VIANA, 4 Mercado de Tetuán;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;071;GAZTAMBIDE;CALLE DE ANDRES MELLADO 50;CALLE;DE;ANDRES MELLADO;Número;43;439413.227;4476253.865;40.43472179;-3.71432947;CALLE DE ANDRES MELLADO 50 Mercado de Guzmán el Bueno;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;114;VISTA ALEGRE;CALLE DE CASTROJERIZ, 2;CALLE;DE;CASTROJERIZ;Número;2;437326.7583;4471049.588;40.38768492;-3.73841479;CALLE DE CASTROJERIZ, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;PLAZA DEL DOCTOR LOZANO, 17;PLAZA;DEL;DOCTOR LOZANO;Número;17;443928.7198;4472727.12;40.40326762;-3.66078353;PLAZA DEL DOCTOR LOZANO, 17 Mercado Doña Carlota;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;134;PALOMERAS SURESTE;CALLE DE LOS ARAGONESES, 6;CALLE;DE LOS;ARAGONESES;Número;6;445333.9293;4470338.911;40.3818466;-3.64401956;CALLE DE LOS ARAGONESES, 6 Mercadillo Aragoneses;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE MIGUEL ANGEL, 12;CALLE;DE;MIGUEL ANGEL;Número;12;441375.807;4476221.921;40.43457468;-3.69118896;CALLE DE MIGUEL ANGEL, 12;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;011;PALACIO;PLAZA DE GABRIEL MIRO, 5;PLAZA;DE;GABRIEL MIRO;Número;5;439353.6971;4473742.002;40.41208949;-3.71479172;PLAZA DE GABRIEL MIRO, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;012;EMBAJADORES;CALLE DE ARGUMOSA, 32;CALLE;DE;ARGUMOSA;Número;32;440966.104;4473185.66;40.4071936;-3.69573724;CALLE DE ARGUMOSA, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;012;EMBAJADORES;RONDA DE VALENCIA, 2;RONDA;DE;VALENCIA;Número;2;440608.46;4473041.195;40.40586675;-3.69993843;RONDA DE VALENCIA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;012;EMBAJADORES;CALLE DE SANTA ISABEL, 48;CALLE;DE;SANTA ISABEL;Número;48;440910.9055;4473454.457;40.40961114;-3.69641269;CALLE DE SANTA ISABEL, 48;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;011;PALACIO;CALLE DE SILVA, 2;CALLE;DE;SILVA;Número;2;439927.732;4474676.78;40.42055203;-3.70811478;CALLE DE SILVA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DEL DESENGAÑO, 16;CALLE;DEL;DESENGAÑO;Número;16;440320.8828;4474713.391;40.42091012;-3.7034842;CALLE DEL DESENGAÑO, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE LA PUEBLA 3;CALLE;DE LA;PUEBLA;Número;3;440395.2438;4474834.779;40.42200897;-3.70261908;CALLE DE LA PUEBLA 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DEL PEZ, 6;CALLE;DEL;PEZ;Número;6;440264.8739;4474935.832;40.42290996;-3.70416526;CALLE DEL PEZ, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DEL BARQUILLO, 15;CALLE;DEL;BARQUILLO;Número;15;440981.9068;4474764.109;40.42141416;-3.69569745;CALLE DEL BARQUILLO, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DE BARBARA DE BRAGANZA, 13;CALLE;DE;BARBARA DE BRAGANZA;Número;13;441304.0391;4474976.183;40.42334742;-3.69192003;CALLE DE BARBARA DE BRAGANZA, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DE LOS HERMANOS ALVAREZ QUINTERO 8;CALLE;DE LOS;HERMANOS ALVAREZ QUINTERO;Número;8;440855.497;4475453.804;40.42761828;-3.6972516;CALLE DE LOS HERMANOS ALVAREZ QUINTERO 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DEL GENERAL CASTAÑOS, 6;CALLE;DEL;GENERAL CASTAÑOS;Número;6;441171.803;4475307.069;40.42631886;-3.69350936;CALLE DEL GENERAL CASTAÑOS, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DE CAMPOAMOR, 16;CALLE;DE;CAMPOAMOR;Número;16;441009.2519;4475315.653;40.42638467;-3.6954263;CALLE DE CAMPOAMOR, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DE AUGUSTO FIGUEROA, 27;CALLE;DE;AUGUSTO FIGUEROA;Número;27;440738.146;4474883.828;40.42247532;-3.69858182;CALLE DE AUGUSTO FIGUEROA, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;014;JUSTICIA;CALLE DE GRAVINA 14;CALLE;DE;GRAVINA;Número;14;440881.7922;4474911.39;40.42273383;-3.69689119;CALLE DE GRAVINA 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE SAN BERNARDO, 38;CALLE;DE;SAN BERNARDO;Número;38;439993.5096;4475043.077;40.42385654;-3.70737403;CALLE DE SAN BERNARDO, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE LOS REYES, 7;CALLE;DE LOS;REYES;Número;7;439861.8908;4475097.456;40.42433691;-3.70893062;CALLE DE LOS REYES, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE SAN LEONARDO, 14;CALLE;DE;SAN LEONARDO;Número;14;439644.9788;4475122.235;40.42454442;-3.71148983;CALLE DE SAN LEONARDO, 14;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE MONTELEON 10;CALLE;DE;MONTELEON;Número;10;440187.8881;4475463.456;40.4276575;-3.70512235;CALLE DE MONTELEON 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE RUIZ, 21;CALLE;DE;RUIZ;Número;21;440304.9563;4475610.398;40.42898963;-3.70375614;CALLE DE RUIZ, 21;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE SAN BERNARDO, 89;CALLE;DE;SAN BERNARDO;Número;89;440101.8597;4475589.808;40.42878955;-3.70614837;CALLE DE SAN BERNARDO, 89;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DEL CONDE DUQUE, 46;CALLE;DEL;CONDE DUQUE;Número;46;439855.3407;4475659.556;40.42940008;-3.70906101;CALLE DEL CONDE DUQUE, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE AMANIEL, 40;CALLE;DE;AMANIEL;Número;40;439813.404;4475543.569;40.42835219;-3.70954439;CALLE DE AMANIEL, 40;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE LOS MARTIRES DE ALCALA, 6;CALLE;DE LOS;MARTIRES DE ALCALA;Número;6;439492.5322;4475524.702;40.42815895;-3.7133251;CALLE DE LOS MARTIRES DE ALCALA, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE BALTASAR GRACIAN, 6;CALLE;DE;BALTASAR GRACIAN;Número;6;439724.7306;4475695.127;40.42971107;-3.71060406;CALLE DE BALTASAR GRACIAN, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DEL MONTE ESQUINZA, 6;CALLE;DEL;MONTE ESQUINZA;Número;6;441279.0222;4475340.413;40.42662681;-3.69224855;CALLE DEL MONTE ESQUINZA, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE SANTA ENGRACIA, 6;CALLE;DE;SANTA ENGRACIA;Número;6;440969.5652;4475578.996;40.42875418;-3.69591857;CALLE DE SANTA ENGRACIA, 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE ZURBARAN, 32;CALLE;DE;ZURBARAN;Número;32;441475.4792;4475643.242;40.42936868;-3.6899606;CALLE DE ZURBARAN, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE CARACAS, 27;CALLE;DE;CARACAS;Número;27;441204.4745;4475785.917;40.43063486;-3.69316852;CALLE DE CARACAS, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DEL MARQUES DEL RISCAL, 13;PASEO;DE LA;CASTELLANA;Número;29;441500.3521;4475785.765;40.43065434;-3.68968051;CALLE DEL MARQUES DEL RISCAL, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE FERNANDEZ DE LA HOZ, 11;CALLE;DE;FERNANDEZ DE LA HOZ;Número;11;441047.6809;4475925.941;40.43188516;-3.6950299;CALLE DE FERNANDEZ DE LA HOZ, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE SANTA ENGRACIA, 48;CALLE;DE;SANTA ENGRACIA;Número;48;440793.0643;4476122.91;40.43364146;-3.69804989;CALLE DE SANTA ENGRACIA, 48;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE ALONSO CANO, 2;CALLE;DE;ALONSO CANO;Número;2;440797.077;4476287.998;40.43512893;-3.69801796;CALLE DE ALONSO CANO, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE FERNANDEZ DE LA HOZ, 46;CALLE;DE;FERNANDEZ DE LA HOZ;Número;46;441079.1311;4476360.358;40.43580082;-3.69469941;CALLE DE FERNANDEZ DE LA HOZ, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE BRETON DE LOS HERREROS, 51;CALLE;DE;BRETON DE LOS HERREROS;Número;51;441082.2243;4476762.577;40.43942441;-3.69470023;CALLE DE BRETON DE LOS HERREROS, 51;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;074;ALMAGRO;CALLE DE PONZANO, 20;CALLE;DE;PONZANO;Número;20;440690.5596;4476633.246;40.4382315;-3.69930596;CALLE DE PONZANO, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
